name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,videoId,customerFavourite,marketingLabel,bottomBadges,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,channelMessage,upperLeftBadge,imagesInfo.colorizedImageId,ppShotType,product_url,date_scraped,search_term
Classic Collection 1/2 CT. T.W. Natural White Diamond 10K Gold 3.9mm Stud Earrings,ppr5007275060,4.0769,13.0,499.98,499.98,999.98,999.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Diamond Clarity: I2-I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Princess', 'Stone Cut: Princess']",0.0,0.0,SALE,False,False,27112360018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411304351S.tif', 'colorizedImageId': 'DP0418202407141693M.tif', 'colorSeqNum': 1, 'skuId': '27112360018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407141998M.tif', 'colorSeq': 2}, {'imgId': 'DP0524202411060872M.tif', 'colorSeq': 6}, {'imgId': 'DP0418202407141897M.tif', 'colorSeq': 7}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411360167S.tif', 'colorizedImageId': 'DP0418202407182884M.tif', 'colorSeqNum': 2, 'skuId': '27170330018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407183190M.tif', 'colorSeq': 2}, {'imgId': 'DP0418202407182782M.tif', 'colorSeq': 6}, {'imgId': 'DP0524202411094806M.tif', 'colorSeq': 8}]}]",/p/classic-collection-1-2-ct-tw-natural-white-diamond-10k-gold-39mm-stud-earrings/ppr5007275060?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,399.98,399.98,STAYWARM,False,False,2017-08-25T00:00:00,DP0418202407141693M.tif,DP0418202407141998M.tif,,,,,https://www.jcpenney.com/p/classic-collection-1-2-ct-tw-natural-white-diamond-10k-gold-39mm-stud-earrings/ppr5007275060?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
( E-F/Si1-Si2 ) 1 CT. T.W. Lab-Grown Diamond 10K Gold 6.5mm Oval Stud Earrings,ppr5008553710,,,833.32,833.32,1499.98,1499.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Features: Certified Diamonds, Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Oval']",0.0,0.0,SALE,False,False,27160550018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0619202509115936S.tif', 'colorizedImageId': 'DP0619202509115518M.tif', 'colorSeqNum': 1, 'skuId': '27160550018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0619202509115832M.tif', 'colorSeq': 0}, {'imgId': 'DP0619202509115622M.tif', 'colorSeq': 1}, {'imgId': 'DP0619202509115727M.tif', 'colorSeq': 2}]}]",/p/e-f-si1-si2-1-ct-tw-lab-grown-diamond-10k-gold-65mm-oval-stud-earrings/ppr5008553710?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,666.65,666.65,STAYWARM,False,False,2025-06-20T13:04:35,DP0619202509115518M.tif,DP0619202509115832M.tif,,,,,https://www.jcpenney.com/p/e-f-si1-si2-1-ct-tw-lab-grown-diamond-10k-gold-65mm-oval-stud-earrings/ppr5008553710?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star 1 3/8 CT. T.W. Lab-Grown (G / SI1-SI2)  Diamond 10K or 14K Gold Round Stud Earrings,ppr5008158061,3.5455,11.0,999.98,1333.32,1999.98,2249.98,SALE,False,False,2712122-ALLURE-EARRINGS,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Screw Back Post', 'Shape: Round', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27121220018,USD,ever star,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411331035S.tif', 'colorizedImageId': 'DP0417202407190232M.tif', 'colorSeqNum': 1, 'skuId': '27121220018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0417202407190540M.tif', 'colorSeq': 0}, {'imgId': 'DP0417202407190334M.tif', 'colorSeq': 1}, {'imgId': 'DP0417202407190129M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411332767S.tif', 'colorizedImageId': 'DP0417202407190847M.tif', 'colorSeqNum': 2, 'skuId': '27121770018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0417202407191154M.tif', 'colorSeq': 0}, {'imgId': 'DP0417202407190949M.tif', 'colorSeq': 1}, {'imgId': 'DP0417202407190745M.tif', 'colorSeq': 2}]}]",/p/ever-star-1-3-8-ct-tw-lab-grown-g-si1-si2-diamond-10k-or-14k-gold-round-stud-earrings/ppr5008158061?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,1066.65,799.98,STAYWARM,False,False,2021-09-20T22:02:30,DP0417202407190232M.tif,DP0417202407190540M.tif,,,,,https://www.jcpenney.com/p/ever-star-1-3-8-ct-tw-lab-grown-g-si1-si2-diamond-10k-or-14k-gold-round-stud-earrings/ppr5008158061?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
"Yes, Please! (G-H, Si2-I1) Womens 1/10 CT. T.W. Lab Grown White Diamond Sterling Silver 25mm Hoop Earrings",ppr5008555858,4.4,10.0,29.99,29.99,124.98,124.98,SALE,False,False,,False,LIMITED TIME SPECIAL!,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: In A Gift Box', 'Diamond Clarity: Si2-I1', 'Earring Back: Hinged', 'Setting: Prong']",76.0,76.0,SALE,False,False,28321610018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0709202507044008S.tif', 'colorizedImageId': 'DP0709202507043590M.tif', 'colorSeqNum': 1, 'skuId': '28321610018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0709202507043904M.tif', 'colorSeq': 0}, {'imgId': 'DP0709202507043694M.tif', 'colorSeq': 1}, {'imgId': 'DP0709202507043799M.tif', 'colorSeq': 2}]}]",/p/yes-please-g-h-si2-i1-womens-1-10-ct-tw-lab-grown-white-diamond-sterling-silver-25mm-hoop-earrings/ppr5008555858?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,283,True,,,,False,False,2025-09-12T02:45:10,DP0709202507043590M.tif,DP0709202507043904M.tif,,,,,https://www.jcpenney.com/p/yes-please-g-h-si2-i1-womens-1-10-ct-tw-lab-grown-white-diamond-sterling-silver-25mm-hoop-earrings/ppr5008555858?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star 3 CT. T.W. Lab-Grown (G / Si2-I1) Diamond 14K Gold Round Stud Earrings,ppr5008381057,3.5,2.0,2499.98,2499.98,3999.98,3999.98,SALE,False,False,2715135_V_VA_WHITE,False,BONUS BUY!,,False,original,False,True,"['Features: Certified Diamonds, Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Screw Back Post', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,27151340018,USD,ever star,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411354639S.tif', 'colorizedImageId': 'DP0825202307060455M.tif', 'colorSeqNum': 1, 'skuId': '27151350018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0825202307060249M.tif', 'colorSeq': 0}, {'imgId': 'DP0221202407040169M.tif', 'colorSeq': 1}, {'imgId': 'DP0825202307060146M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411354536S.tif', 'colorizedImageId': 'DP0825202307060043M.tif', 'colorSeqNum': 2, 'skuId': '27151340018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0825202307055837M.tif', 'colorSeq': 0}, {'imgId': 'DP0315202417003915M.tif', 'colorSeq': 1}, {'imgId': 'DP0825202307055734M.tif', 'colorSeq': 2}]}]",/p/ever-star-3-ct-tw-lab-grown-g-si2-i1-diamond-14k-gold-round-stud-earrings/ppr5008381057?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,1999.98,1999.98,STAYWARM,False,False,2023-08-25T22:02:27,DP0825202307060455M.tif,DP0825202307060249M.tif,,,,,https://www.jcpenney.com/p/ever-star-3-ct-tw-lab-grown-g-si2-i1-diamond-14k-gold-round-stud-earrings/ppr5008381057?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star (G / SI1-SI2) 1/3 CT.T.W. Lab-Grown Diamond 14K over Silver or Sterling SIlver Round Stud Earrings,ppr5008380869,3.8,10.0,216.65,216.65,324.98,324.98,SALE,False,False,2717054_V_VA_NOCOLOR,False,BONUS BUY!,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Nick', 'Shape: Round']",0.0,0.0,SALE,False,False,27142970018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP1120202411005089S.tif', 'colorizedImageId': 'DP0430202407194595M.tif', 'colorSeqNum': 1, 'skuId': '27170540018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0430202407194900M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407440604M.tif', 'colorSeq': 3}, {'imgId': 'DP0521202407440502M.tif', 'colorSeq': 4}]}, {'colorName': 'Gold Over Silver', 'swatchImageId': 'DP1120202411004782S.tif', 'colorizedImageId': 'DP0910202407070355M.tif', 'colorSeqNum': 2, 'skuId': '27142970018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0910202407070662M.tif', 'colorSeq': 0}, {'imgId': 'DP1029202411040800M.tif', 'colorSeq': 1}, {'imgId': 'DP1029202411040698M.tif', 'colorSeq': 2}]}]",/p/ever-star-g-si1-si2-1-3-cttw-lab-grown-diamond-14k-over-silver-or-sterling-silver-round-stud-earrings/ppr5008380869?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,173.32,173.32,STAYWARM,False,False,2023-10-26T17:05:01,DP0430202407194595M.tif,DP0430202407194900M.tif,,,,,https://www.jcpenney.com/p/ever-star-g-si1-si2-1-3-cttw-lab-grown-diamond-14k-over-silver-or-sterling-silver-round-stud-earrings/ppr5008380869?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/5 CT. T.W. Natural Diamond Stud Earrings in 10K Gold,ppr5007868717,3.9286,28.0,166.65,166.65,324.98,324.98,SALE,False,False,,False,RED BOW DEAL!,,False,original,False,True,"['Features: In A Gift Box', 'Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Nick', 'Shape: Round']",0.0,0.0,SALE,False,False,27112850018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411342691S.tif', 'colorizedImageId': 'DP1110202111014630M.tif', 'colorSeqNum': 1, 'skuId': '27131480018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1110202111014639M.tif', 'colorSeq': 0}, {'imgId': 'DP1110202111014621M.tif', 'colorSeq': 1}, {'imgId': 'DP1110202111014635M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411310693S.tif', 'colorizedImageId': 'DP1110202111014387M.tif', 'colorSeqNum': 2, 'skuId': '27112850018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1110202111014395M.tif', 'colorSeq': 0}, {'imgId': 'DP1110202111014391M.tif', 'colorSeq': 1}, {'imgId': 'DP1110202111014380M.tif', 'colorSeq': 4}]}]",/p/1-5-ct-tw-natural-diamond-stud-earrings-in-10k-gold/ppr5007868717?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,133.32,133.32,STAYWARM,False,False,2019-06-26T00:00:00,DP1110202111014630M.tif,DP1110202111014639M.tif,,,,,https://www.jcpenney.com/p/1-5-ct-tw-natural-diamond-stud-earrings-in-10k-gold/ppr5007868717?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Everstar 1/2 CT. T.W. Lab-Grown (G / SI1-SI2) Diamond Princess-cut Stud Earrings in 10K or 14K Gold,ppr5008437673,5.0,1.0,416.65,583.32,874.98,999.98,SALE,False,False,2711460-ALLURE-EARRINGS,False,BONUS BUY!,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Princess']",0.0,0.0,SALE,False,False,27114600034,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411321736S.tif', 'colorizedImageId': 'DP0408202407033819M.tif', 'colorSeqNum': 1, 'skuId': '27114600034', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0408202407033922M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407402557M.tif', 'colorSeq': 2}, {'imgId': 'DP0521202407402455M.tif', 'colorSeq': 3}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411321839S.tif', 'colorizedImageId': 'DP0315202409085954M.tif', 'colorSeqNum': 2, 'skuId': '27114610034', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0315202409090057M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407402761M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407402658M.tif', 'colorSeq': 2}]}]",/p/everstar-1-2-ct-tw-lab-grown-g-si1-si2-diamond-princess-cut-stud-earrings-in-10k-or-14k-gold/ppr5008437673?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,466.65,333.32,STAYWARM,False,False,2024-03-21T11:02:16,DP0408202407033819M.tif,DP0408202407033922M.tif,,,,,https://www.jcpenney.com/p/everstar-1-2-ct-tw-lab-grown-g-si1-si2-diamond-princess-cut-stud-earrings-in-10k-or-14k-gold/ppr5008437673?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
( E-F/Si1-Si2 ) 2 CT. T.W. Lab-Grown Diamond 14K Gold 8mm Oval Stud Earrings,ppr5008553711,5.0,1.0,1333.32,1333.32,2999.98,2999.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Features: Certified Diamonds, Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Oval']",0.0,0.0,SALE,False,False,27170900018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0619202509124316S.tif', 'colorizedImageId': 'DP0619202509123899M.tif', 'colorSeqNum': 1, 'skuId': '27160700018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0619202509124212M.tif', 'colorSeq': 0}, {'imgId': 'DP0619202509124003M.tif', 'colorSeq': 1}, {'imgId': 'DP0619202509124107M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP0822202515082590S.tif', 'colorizedImageId': 'DP0822202515082174M.tif', 'colorSeqNum': 2, 'skuId': '27170900018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202515082486M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202515082278M.tif', 'colorSeq': 1}, {'imgId': 'DP0822202515082383M.tif', 'colorSeq': 2}]}]",/p/e-f-si1-si2-2-ct-tw-lab-grown-diamond-14k-gold-8mm-oval-stud-earrings/ppr5008553711?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,1066.65,1066.65,STAYWARM,False,False,2025-06-20T13:04:30,DP0619202509123899M.tif,DP0619202509124212M.tif,available online only,,,,https://www.jcpenney.com/p/e-f-si1-si2-2-ct-tw-lab-grown-diamond-14k-gold-8mm-oval-stud-earrings/ppr5008553711?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
( E-F/Si1-Si2 ) 1 CT. T.W. Lab-Grown Diamond 10K Gold 7.3mm Pear Stud Earrings,ppr5008554151,,,833.32,833.32,1499.98,1499.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Features: Certified Diamonds, Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Pear']",0.0,0.0,SALE,False,False,27160560018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0619202509120562S.tif', 'colorizedImageId': 'DP0619202509120145M.tif', 'colorSeqNum': 1, 'skuId': '27160560018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0619202509120457M.tif', 'colorSeq': 0}, {'imgId': 'DP0619202509120249M.tif', 'colorSeq': 1}, {'imgId': 'DP0619202509120353M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP0822202515064563S.tif', 'colorizedImageId': 'DP0822202515064144M.tif', 'colorSeqNum': 2, 'skuId': '27143230018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202515064458M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202515064249M.tif', 'colorSeq': 1}, {'imgId': 'DP0822202515064353M.tif', 'colorSeq': 2}]}]",/p/e-f-si1-si2-1-ct-tw-lab-grown-diamond-10k-gold-73mm-pear-stud-earrings/ppr5008554151?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,666.65,666.65,STAYWARM,False,False,2025-06-20T13:04:30,DP0619202509120145M.tif,DP0619202509120457M.tif,,,,,https://www.jcpenney.com/p/e-f-si1-si2-1-ct-tw-lab-grown-diamond-10k-gold-73mm-pear-stud-earrings/ppr5008554151?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star (G / SI1-SI2) 1/4 CT.T.W. Lab-Grown Diamond Sterling Silver or 14K Gold over Silver Round Stud Earrings,ppr5008380868,5.0,4.0,166.65,166.65,249.98,249.98,SALE,False,False,2717053_V_VA_NOCOLOR,False,BONUS BUY!,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Nick', 'Shape: Round']",0.0,0.0,SALE,False,False,27170530018,USD,ever star,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507073501S.tif', 'colorizedImageId': 'DP0417202407205932M.tif', 'colorSeqNum': 1, 'skuId': '27170530018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0417202407210240M.tif', 'colorSeq': 0}, {'imgId': 'DP0417202407205830M.tif', 'colorSeq': 3}, {'imgId': 'DP0521202407440400M.tif', 'colorSeq': 4}]}, {'colorName': 'Gold Over Silver', 'swatchImageId': 'DP0315202507060381S.tif', 'colorizedImageId': 'DP1102202407071435M.tif', 'colorSeqNum': 2, 'skuId': '27122730018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1102202407071740M.tif', 'colorSeq': 0}, {'imgId': 'DP1102202407071638M.tif', 'colorSeq': 3}, {'imgId': 'DP1102202407071537M.tif', 'colorSeq': 4}]}]",/p/ever-star-g-si1-si2-1-4-cttw-lab-grown-diamond-sterling-silver-or-14k-gold-over-silver-round-stud-earrings/ppr5008380868?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,133.32,133.32,STAYWARM,False,False,2023-10-26T17:05:01,DP0417202407205932M.tif,DP0417202407210240M.tif,,,,,https://www.jcpenney.com/p/ever-star-g-si1-si2-1-4-cttw-lab-grown-diamond-sterling-silver-or-14k-gold-over-silver-round-stud-earrings/ppr5008380868?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
( E-F/Si1-Si2 ) 1 CT. T.W. Lab-Grown Diamond 10K Gold 5.9mm Emerald Stud Earrings,ppr5008554156,,,833.32,833.32,1499.98,1499.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Features: Certified Diamonds, Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Emerald']",0.0,0.0,SALE,False,False,27160570026,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0619202509121187S.tif', 'colorizedImageId': 'DP0619202509120771M.tif', 'colorSeqNum': 1, 'skuId': '27160570026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0619202509121083M.tif', 'colorSeq': 0}, {'imgId': 'DP0619202509120875M.tif', 'colorSeq': 1}, {'imgId': 'DP0619202509120978M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP0822202515071697S.tif', 'colorizedImageId': 'DP0822202515071281M.tif', 'colorSeqNum': 2, 'skuId': '27151630018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202515071594M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202515071384M.tif', 'colorSeq': 1}, {'imgId': 'DP0822202515071489M.tif', 'colorSeq': 2}]}]",/p/e-f-si1-si2-1-ct-tw-lab-grown-diamond-10k-gold-59mm-emerald-stud-earrings/ppr5008554156?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,666.65,666.65,STAYWARM,False,False,2025-06-20T13:04:33,DP0619202509120771M.tif,DP0619202509121083M.tif,,,,,https://www.jcpenney.com/p/e-f-si1-si2-1-ct-tw-lab-grown-diamond-10k-gold-59mm-emerald-stud-earrings/ppr5008554156?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star 3/4 CT. T.W. Lab-Grown  (G / SI1-SI2) Diamond 10K or 14K Gold Round Stud Earrings,ppr5008097543,5.0,3.0,666.65,833.32,999.98,1249.98,SALE,False,False,2711359-ALLURE-EARRINGS,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,27113600018,USD,ever star,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411313348S.tif', 'colorizedImageId': 'DP0822202209063545M.tif', 'colorSeqNum': 1, 'skuId': '27113590018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202209063648M.tif', 'colorSeq': 0}, {'imgId': 'DP1104202409083726M.tif', 'colorSeq': 1}, {'imgId': 'DP0514202407073282M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411313449S.tif', 'colorizedImageId': 'DP0822202209063963M.tif', 'colorSeqNum': 2, 'skuId': '27113600018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202209064067M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202209063853M.tif', 'colorSeq': 1}, {'imgId': 'DP0527202407043349M.tif', 'colorSeq': 2}]}]",/p/ever-star-3-4-ct-tw-lab-grown-g-si1-si2-diamond-10k-or-14k-gold-round-stud-earrings/ppr5008097543?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,666.65,533.32,STAYWARM,False,False,2021-07-02T22:03:42,DP0822202209063545M.tif,DP0822202209063648M.tif,,,,,https://www.jcpenney.com/p/ever-star-3-4-ct-tw-lab-grown-g-si1-si2-diamond-10k-or-14k-gold-round-stud-earrings/ppr5008097543?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star 1 1/4 CT. T.W. Lab-Grown (G / SI1-SI2) Diamond 10K or 14K Gold Round Stud Earrings,ppr5008205647,5.0,1.0,966.65,1299.98,1749.98,1999.98,SALE,False,False,2712221-ALLURE-EARRINGS,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si1-Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,27122220018,USD,ever star,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411335022S.tif', 'colorizedImageId': 'DP0418202407161934M.tif', 'colorSeqNum': 1, 'skuId': '27122210018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407162240M.tif', 'colorSeq': 1}, {'imgId': 'DP0524202411075590M.tif', 'colorSeq': 5}, {'imgId': 'DP0524202409272920M.tif', 'colorSeq': 6}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411335123S.tif', 'colorizedImageId': 'DP0418202407162545M.tif', 'colorSeqNum': 2, 'skuId': '27122220018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407162851M.tif', 'colorSeq': 1}, {'imgId': 'DP0418202407162443M.tif', 'colorSeq': 4}, {'imgId': 'DP0524202411075693M.tif', 'colorSeq': 6}]}]",/p/ever-star-1-1-4-ct-tw-lab-grown-g-si1-si2-diamond-10k-or-14k-gold-round-stud-earrings/ppr5008205647?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,1039.98,773.32,STAYWARM,False,False,2022-03-14T22:04:59,DP0418202407161934M.tif,DP0418202407162240M.tif,,,,,https://www.jcpenney.com/p/ever-star-1-1-4-ct-tw-lab-grown-g-si1-si2-diamond-10k-or-14k-gold-round-stud-earrings/ppr5008205647?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
