name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,bottomBadges,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,videoId,channelMessage,ppShotType,product_url,date_scraped,search_term
Cuisinart Contour 14-pc. Cookware Set with Tools,ppr5007863540,4.1786,28.0,199.99,199.99,475.0,475.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 14', 'Included: 1 8 Qt. Stock Pot(s) With Lid(s), 1 1.5 Qt. Saucepan(s) With Lid(s), 1 3.5 Qt. Saucepan(s) With Lid(s)', 'Features: Hard Anodized', 'Cooktop Compatibility: Induction', 'Manufacturer Warranty: Lifetime Limited']",57.0,57.0,SALE,False,False,78242890018,USD,cuisinart,"[{'colorName': 'Charcoal', 'swatchImageId': 'DP0803201911012752S.tif', 'colorizedImageId': 'DP0803201911012749M.tif', 'colorSeqNum': 1, 'skuId': '78242890018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0802201911044907M.tif', 'colorSeq': 3}, {'imgId': 'DP0802201911044903M.tif', 'colorSeq': 4}, {'imgId': 'DP0802201911044897M.tif', 'colorSeq': 5}]}]",/p/cuisinart-contour-14-pc-cookware-set-with-tools/ppr5007863540?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2019-08-02T22:04:19,DP0803201911012749M.tif,DP0802201911044907M.tif,,,,https://www.jcpenney.com/p/cuisinart-contour-14-pc-cookware-set-with-tools/ppr5007863540?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
KitchenAid Hard Anodized 10-pc. Cookware Set,ppr5008171142,4.8641,184.0,189.99,189.99,350.0,350.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Included: 1 10 Inch Skillet(s) With Lid(s), 1 3 Qt. Saucepan(s) With Lid(s), 1 1.5 Qt. Saucepan(s) With Lid(s), 1 6 Qt. Stock Pot(s) With Lid(s)', 'Features: Oven Safe, Non-Stick, Hard Anodized, Shatter Resistant Lid, Heat Resistant Handle, Stain Resistant', 'Cooktop Compatibility: Ceramic', 'Manufacturer Warranty: Lifetime Limited']",45.0,45.0,SALE,False,False,78242710091,USD,kitchenaid,"[{'colorName': 'Onyx', 'swatchImageId': 'DP1002202113011607S.tif', 'colorizedImageId': 'DP1002202113011599M.tif', 'colorSeqNum': 1, 'skuId': '78242710091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1002202113011603M.tif', 'colorSeq': 0}, {'imgId': 'DP1002202113011594M.tif', 'colorSeq': 1}, {'imgId': 'DP1002202113011615M.tif', 'colorSeq': 2}]}]",/p/kitchenaid-hard-anodized-10-pc-cookware-set/ppr5008171142?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2021-12-24T01:49:44,DP1002202113011599M.tif,DP1002202113011603M.tif,7824271A_V_VA_ONYX,,,https://www.jcpenney.com/p/kitchenaid-hard-anodized-10-pc-cookware-set/ppr5008171142?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Cooks 3-pc. Aluminum Non-Stick Frying Pan,ppr5008146618,4.4471,85.0,29.99,29.99,50.0,50.0,SALE,False,False,False,,,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['# Pieces In Set: 3', 'Included: 1 8 Inch Fry Pan(s), 1 10 Inch Fry Pan(s), 1 12 Inch Fry Pan(s)', 'Features: Ergonomic Handle, Even Heating, Scratch Resistant, Non-Stick, Oven Safe, Stain Resistant, Heat Resistant Handle, Multi-Pack', 'Cooktop Compatibility: Electric, Glass, Ceramic, Gas', 'Maximum Temp (f): 350 Degrees F']",0.0,0.0,SALE,False,False,78221000026,USD,cooks,"[{'colorName': 'Black', 'swatchImageId': 'DP0828202413005662S.tif', 'colorizedImageId': 'DP0621202111020145M.tif', 'colorSeqNum': 1, 'skuId': '78220130075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0621202111020149M.tif', 'colorSeq': 0}, {'imgId': 'DP0621202111020142M.tif', 'colorSeq': 1}, {'imgId': 'DP0907202207164270M.tif', 'colorSeq': 2}]}, {'colorName': 'Red', 'swatchImageId': 'DP0828202413005763S.tif', 'colorizedImageId': 'DP0621202111020166M.tif', 'colorSeqNum': 2, 'skuId': '78221000026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0621202111020170M.tif', 'colorSeq': 0}, {'imgId': 'DP0621202111020162M.tif', 'colorSeq': 1}, {'imgId': 'DP0906202207193692M.tif', 'colorSeq': 2}]}]",/p/cooks-3-pc-aluminum-non-stick-frying-pan/ppr5008146618?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,26.99,26.99,SALEFORU,False,False,2022-02-17T15:29:15,DP0621202111020145M.tif,DP0621202111020149M.tif,,,,https://www.jcpenney.com/p/cooks-3-pc-aluminum-non-stick-frying-pan/ppr5008146618?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Farberware Brilliance Stainless Steel 10-pc. Cookware Set,ppr5008466774,4.5793,145.0,129.99,129.99,220.0,220.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Included: 1 3 Qt. Saucepan(s) With Lid(s), 1 6 Qt. Stock Pot(s) With Lid(s), 1 8.25 Inch Fry Pan(s), 1 Slotted Spatula(s), 1 10 Inch Fry Pan(s), 1 Slotted Spoon(s), 1 1 Qt. Saucepan(s), 1 3 Qt. Saute Pan(s)', 'Features: Shatter Resistant Lid, Induction Safe, Oven Safe, Even Heating, Dishwasher Safe, Heat Resistant Handle', 'Cooktop Compatibility: Ceramic, Glass, Electric, Gas, Induction', 'Manufacturer Warranty: Lifetime Limited']",41.0,41.0,SALE,False,False,78265760018,USD,farberware,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP0816202407321167S.tif', 'colorizedImageId': 'DP0805202407290690M.tif', 'colorSeqNum': 1, 'skuId': '78265760018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0816202407322185M.tif', 'colorSeq': 0}, {'imgId': 'DP0816202407322083M.tif', 'colorSeq': 1}, {'imgId': 'DP0816202407321982M.tif', 'colorSeq': 2}]}]",/p/farberware-brilliance-stainless-steel-10-pc-cookware-set/ppr5008466774?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-08-13T15:02:20,DP0805202407290690M.tif,DP0816202407322185M.tif,7826576A_V_VA_NATURAL,,,https://www.jcpenney.com/p/farberware-brilliance-stainless-steel-10-pc-cookware-set/ppr5008466774?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Gotham Steel Ultra Stay Cool Handles 12-pc. Non-Stick Cookware Set,ppr5008402262,4.6522,23.0,95.99,95.99,260.0,260.0,SALE,False,False,False,LIMITED TIME SPECIAL!,,,False,original,False,True,"['# Pieces In Set: 12', 'Included: 1 9.5 Inch Fry Pan(s) With Lid(s), 1 5 Qt. Stock Pot(s) With Lid(s), 1 2.5 Qt. Saucepan(s) With Lid(s), 1 1 Qt. Saucepan(s) With Lid(s), 1 10.25 Inch Fry Pan(s) With Lid(s)', 'Features: Pfoa Free, Scratch Resistant, Non-Stick, Oven Safe, Ceramic Coating, Even Heating, Dishwasher Safe', 'Cooktop Compatibility: Ceramic, Electric, Gas', 'Recommended Utensil Material: Metal, Silicone, Nylon']",63.0,63.0,SALE,False,False,78261800018,USD,gotham steel,"[{'colorName': 'Cream', 'swatchImageId': 'DP1011202307330886S.tif', 'colorizedImageId': 'DP1011202307330784M.tif', 'colorSeqNum': 1, 'skuId': '78261800018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1011202307331608M.tif', 'colorSeq': 0}, {'imgId': 'DP1011202307331505M.tif', 'colorSeq': 1}, {'imgId': 'DP1011202307331402M.tif', 'colorSeq': 2}]}]",/p/gotham-steel-ultra-stay-cool-handles-12-pc-non-stick-cookware-set/ppr5008402262?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2023-10-11T22:05:35,DP1011202307330784M.tif,DP1011202307331608M.tif,,,,https://www.jcpenney.com/p/gotham-steel-ultra-stay-cool-handles-12-pc-non-stick-cookware-set/ppr5008402262?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Farberware Cookstart DiamondMax 15-pc. Cookware Set,ppr5007907993,4.3964,111.0,74.99,74.99,160.0,160.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 15', 'Included: 1 5 Qt. Dutch Oven(s) With Lid(s), 1 1 Qt. Saucepan(s) With Lid(s), 1 Pasta Fork(s), 1 Whisk(s), 1 9 X 13 Inch Cookie Sheet(s), 1 Slotted Spoon(s), 1 9.75 Inch Skillet(s), 1 Ladle(s), 1 2 Qt. Saucepan(s) With Lid(s), 1 Solid Spoon(s), 1 Slotted Turner(s), 1 8 Inch Fry Pan(s)', 'Features: Non-Stick, Dishwasher Safe, Oven Safe, Stain Resistant, Heat Resistant Handle, Shatter Resistant Lid', 'Cooktop Compatibility: Electric, Gas, Ceramic, Glass', 'Manufacturer Warranty: Lifetime Limited']",53.0,53.0,SALE,False,False,78244790059,USD,farberware,"[{'colorName': 'Aqua', 'swatchImageId': 'DP1121201917071982S.tif', 'colorizedImageId': 'DP1121201917071978M.tif', 'colorSeqNum': 1, 'skuId': '78244790059', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1107202211420076M.tif', 'colorSeq': 0}, {'imgId': 'DP1107202211415558M.tif', 'colorSeq': 1}, {'imgId': 'DP1107202211415044M.tif', 'colorSeq': 2}]}, {'colorName': 'Red', 'swatchImageId': 'DP1004201911014680S.tif', 'colorizedImageId': 'DP0812201907045528M.tif', 'colorSeqNum': 2, 'skuId': '78244790018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0812201907045541M.tif', 'colorSeq': 0}, {'imgId': 'DP0812201907045538M.tif', 'colorSeq': 1}, {'imgId': 'DP0812201907045544M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0927201917004787S.tif', 'colorizedImageId': 'DP0927201911005525M.tif', 'colorSeqNum': 3, 'skuId': '78244790026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0927201911005557M.tif', 'colorSeq': 0}, {'imgId': 'DP0927201911005570M.tif', 'colorSeq': 1}, {'imgId': 'DP1107202211420179M.tif', 'colorSeq': 2}]}, {'colorName': 'Copper', 'swatchImageId': 'DP0927201917004790S.tif', 'colorizedImageId': 'DP0927201911005528M.tif', 'colorSeqNum': 4, 'skuId': '78244790034', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0927201911005542M.tif', 'colorSeq': 0}, {'imgId': 'DP0927201911005573M.tif', 'colorSeq': 1}, {'imgId': 'DP1107202211420282M.tif', 'colorSeq': 2}]}, {'colorName': 'Silver', 'swatchImageId': 'DP0927201917004793S.tif', 'colorizedImageId': 'DP0927201911005531M.tif', 'colorSeqNum': 5, 'skuId': '78244790042', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0927201911005545M.tif', 'colorSeq': 0}, {'imgId': 'DP0927201911005576M.tif', 'colorSeq': 1}, {'imgId': 'DP1107202211420491M.tif', 'colorSeq': 2}]}]",/p/farberware-cookstart-diamondmax-15-pc-cookware-set/ppr5007907993?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2019-09-26T17:49:22,DP1121201917071978M.tif,DP1107202211420076M.tif,7824479A_V_VA_NATURAL,,,https://www.jcpenney.com/p/farberware-cookstart-diamondmax-15-pc-cookware-set/ppr5007907993?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Cuisinart Advantage Ceramica XT 11-pc Cookware Set,ppr5007388648,4.5178,421.0,149.99,149.99,280.0,280.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 11', 'Included: 1 6 Qt. Stock Pot(s) With Lid(s), 1 2.5 Qt. Saute Pan(s) With Lid(s), 1 1.5 Qt. Saucepan(s) With Lid(s)', 'Features: Non-Stick', 'Maximum Temp (f): 400 Degrees F', 'Care: Hand Wash']",46.0,46.0,SALE,False,False,78217850026,USD,cuisinart,"[{'colorName': 'Black', 'swatchImageId': 'DP1213201811012587S.jpg', 'colorizedImageId': 'DP1213201813002544M.tif', 'colorSeqNum': 1, 'skuId': '78217850026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0518202309110464M.tif', 'colorSeq': 2}, {'imgId': 'DP0720202207272645M.tif', 'colorSeq': 3}]}]",/p/cuisinart-advantage-ceramica-xt-11-pc-cookware-set/ppr5007388648?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2018-12-14T00:00:00,DP1213201813002544M.tif,DP0518202309110464M.tif,,,,https://www.jcpenney.com/p/cuisinart-advantage-ceramica-xt-11-pc-cookware-set/ppr5007388648?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Martha Stewart Castelle Stainless Steel 10-pc. Cookware Set,ppr5008542956,5.0,11.0,249.99,249.99,460.0,460.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Features: Induction Safe, Even Heating, Tempered Glass, Oven Safe', 'Cooktop Compatibility: Glass, Induction, Open Flame, Gas, Electric', 'Recommended Utensil Material: Metal, Wood, Silicone, Nylon', 'Steamer Insert Compatibility: 5 Qt. Dutch Oven']",0.0,0.0,SALE,False,False,78205360018,USD,martha stewart,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP0502202511194814S.tif', 'colorizedImageId': 'DP0502202511194710M.tif', 'colorSeqNum': 1, 'skuId': '78205360018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0424202509045914M.tif', 'colorSeq': 0}, {'imgId': 'DP0424202509045809M.tif', 'colorSeq': 1}, {'imgId': 'DP0424202509045704M.tif', 'colorSeq': 2}]}]",/p/martha-stewart-castelle-stainless-steel-10-pc-cookware-set/ppr5008542956?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,224.99,224.99,SALEFORU,False,False,2025-07-11T01:43:28,DP0502202511194710M.tif,DP0424202509045914M.tif,,,,https://www.jcpenney.com/p/martha-stewart-castelle-stainless-steel-10-pc-cookware-set/ppr5008542956?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Denmark Stainless Steel 10-pc. Cookware Set,ppr5008564774,4.65,20.0,99.99,99.99,150.0,150.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Included: 1 7 Inch Fry Pan(s), 1 10 Inch Fry Pan(s), 2 1.5 Qt. Saucepan(s) With Lid(s), 2 2 Qt. Saucepan(s) With Lid(s), 2 6 Qt. Dutch Oven(s) With Lid(s), 2 3 Qt. Saute Pan(s) With Lid(s)', 'Features: Tempered Glass, Even Heating, Rust Resistant, Fast Heating, Stackable, Metal Utensil Safe, Scratch Resistant, Stain Resistant, Vented Lid', 'Cooktop Compatibility: Ceramic, Glass, Electric, Gas, Induction', 'Manufacturer Warranty: 1 Year Limited']",33.0,33.0,SALE,False,False,78207450018,USD,denmark,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP0723202507261085S.tif', 'colorizedImageId': 'DP0723202507260980M.tif', 'colorSeqNum': 1, 'skuId': '78207450018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0723202507261818M.tif', 'colorSeq': 0}, {'imgId': 'DP0723202507261713M.tif', 'colorSeq': 1}, {'imgId': 'DP0723202507261608M.tif', 'colorSeq': 2}]}]",/p/denmark-stainless-steel-10-pc-cookware-set/ppr5008564774?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-07-23T22:02:57,DP0723202507260980M.tif,DP0723202507261818M.tif,,available online only,,https://www.jcpenney.com/p/denmark-stainless-steel-10-pc-cookware-set/ppr5008564774?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Cooks Ceramic 14-pc. Non-Stick Cookware Set,ppr5008431595,3.7778,18.0,149.99,149.99,260.0,260.0,SALE,False,False,False,,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]","[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['# Pieces In Set: 14', 'Included: 1 5 Qt. Dutch Oven(s) With Lid(s), 1 3 Qt. Saute Pan(s) With Lid(s), 1 1.5 Qt. Saucepan(s) With Lid(s), 1 2.5 Qt. Saucepan(s) With Lid(s)', 'Features: Ceramic Coating, Straining Lid, Induction Safe, Oven Safe, Pfas Free, Heat Resistant Handle, Non-Stick, Pfoa Free, Ptfe Free, Even Heating, Easy Pour Spout', 'Cooktop Compatibility: Gas, Electric, Ceramic, Induction, Glass', 'Manufacturer Warranty: Lifetime Limited']",0.0,0.0,SALE,False,False,78263190018,USD,cooks,"[{'colorName': 'Vanilla', 'swatchImageId': 'DP0823202407263715S.tif', 'colorizedImageId': 'DP0611202413084758M.tif', 'colorSeqNum': 1, 'skuId': '78263190018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0802202407155281M.tif', 'colorSeq': 0}, {'imgId': 'DP0802202407155179M.tif', 'colorSeq': 1}, {'imgId': 'DP0611202413084650M.tif', 'colorSeq': 2}]}]",/p/cooks-ceramic-14-pc-non-stick-cookware-set/ppr5008431595?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,134.99,134.99,SALEFORU,False,False,2024-08-21T15:38:29,DP0611202413084758M.tif,DP0802202407155281M.tif,,,,https://www.jcpenney.com/p/cooks-ceramic-14-pc-non-stick-cookware-set/ppr5008431595?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Cooks Cast Iron Dutch Oven with Lid,ppr5008212730,4.6557,122.0,59.99,69.99,115.0,135.0,SALE,False,False,False,,,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Features: Pfas Free, Corrosion Resistant, Dishwasher Safe, Oven Safe, Induction Safe, Enameled, Even Heating', 'Cooktop Compatibility: Induction, Gas, Glass, Electric, Ceramic', 'Recommended Utensil Material: Nylon, Silicone', 'Maximum Temp (f): 500 Degrees F', 'Care: Hand Wash, Dishwasher Safe']",0.0,0.0,SALE,False,False,78267490018,USD,cooks,"[{'colorName': 'Samba Red', 'swatchImageId': 'DP1019202113011378S.tif', 'colorizedImageId': 'DP1019202113011374M.tif', 'colorSeqNum': 1, 'skuId': '78217530018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0806202409042300M.tif', 'colorSeq': 0}, {'imgId': 'DP0412202213002720M.tif', 'colorSeq': 1}, {'imgId': 'DP0412202213002718M.tif', 'colorSeq': 2}]}, {'colorName': 'High Rise Gray', 'swatchImageId': 'DP1019202113011398S.tif', 'colorizedImageId': 'DP1019202113011394M.tif', 'colorSeqNum': 2, 'skuId': '78217480018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0806202409042402M.tif', 'colorSeq': 0}, {'imgId': 'DP1212202207171159M.tif', 'colorSeq': 1}, {'imgId': 'DP0412202213002728M.tif', 'colorSeq': 2}]}, {'colorName': 'Coronet Blue', 'swatchImageId': 'DP0813202507294455S.tif', 'colorizedImageId': 'DP0801202513024215M.tif', 'colorSeqNum': 4, 'skuId': '78267490018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0801202513024109M.tif', 'colorSeq': 0}, {'imgId': 'DP0801202513024004M.tif', 'colorSeq': 1}]}]",/p/cooks-cast-iron-dutch-oven-with-lid/ppr5008212730?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,62.99,53.99,SALEFORU,False,False,2022-04-19T04:09:54,DP1019202113011374M.tif,DP0806202409042300M.tif,,,,https://www.jcpenney.com/p/cooks-cast-iron-dutch-oven-with-lid/ppr5008212730?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Calphalon Hard Anodized 10-pc. Cookware Set,ppr5008467973,4.675,40.0,289.99,289.99,360.0,360.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Included: 1 2.5 Qt. Saucepan(s) With Lid(s), 1 3 Qt. Saute Pan(s) With Lid(s), 1 3.5 Qt. Saucepan(s) With Lid(s), 1 6 Qt. Stock Pot(s) With Lid(s), 1 10 Inch Fry Pan(s), 1 12 Inch Fry Pan(s)', 'Features: Non-Stick, Oven Safe, Hard Anodized, Dishwasher Safe', 'Cooktop Compatibility: Electric, Gas, Glass', 'Manufacturer Warranty: 10 Year Limited']",19.0,19.0,SALE,False,False,78265920018,USD,calphalon,"[{'colorName': 'Black', 'swatchImageId': 'DP0718202407423108S.tif', 'colorizedImageId': 'DP0718202407423006M.tif', 'colorSeqNum': 1, 'skuId': '78265920018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0718202407423618M.tif', 'colorSeq': 0}, {'imgId': 'DP0718202407423516M.tif', 'colorSeq': 1}, {'imgId': 'DP0718202407423414M.tif', 'colorSeq': 2}]}]",/p/calphalon-hard-anodized-10-pc-cookware-set/ppr5008467973?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-07-22T19:01:31,DP0718202407423006M.tif,DP0718202407423618M.tif,,,,https://www.jcpenney.com/p/calphalon-hard-anodized-10-pc-cookware-set/ppr5008467973?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Tramontina Tempo Tri-Ply Stainless Steel 10-pc. Cookware Set,ppr5008531905,4.75,8.0,209.99,209.99,280.0,280.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Included: 1 3.5 Qt. Saute Pan(s) With Lid(s), 1 10 Inch Fry Pan(s), 1 3 Qt. Saucepan(s) With Lid(s), 1 2 Qt. Saucepan(s) With Lid(s), 1 12 Inch Fry Pan(s), 1 5 Qt. Dutch Oven(s) With Lid(s)', 'Features: Oven Safe', 'Cooktop Compatibility: Induction', 'Shape: Round']",25.0,25.0,SALE,False,False,78203910018,USD,tramontina,"[{'colorName': 'St Steel', 'swatchImageId': 'DP0402202509091746S.tif', 'colorizedImageId': 'DP0402202509091643M.tif', 'colorSeqNum': 1, 'skuId': '78203910018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0415202507015625M.tif', 'colorSeq': 0}, {'imgId': 'DP0402202509091955M.tif', 'colorSeq': 1}, {'imgId': 'DP0402202509091851M.tif', 'colorSeq': 2}]}]",/p/tramontina-tempo-tri-ply-stainless-steel-10-pc-cookware-set/ppr5008531905?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-04-02T22:01:43,DP0402202509091643M.tif,DP0415202507015625M.tif,,available online only,,https://www.jcpenney.com/p/tramontina-tempo-tri-ply-stainless-steel-10-pc-cookware-set/ppr5008531905?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
