name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,bottomBadges,videoId,channelMessage,promotionMessages,ppShotType,product_url,date_scraped,search_term
Levi's® Mens Sherpa Trucker Jacket,ppr5008549808,4.375,16.0,75.6,75.6,108.0,108.0,SALE,False,False,False,,,False,original,False,True,"['Closure Type: Button', 'Fit: Relaxed Fit', 'Neckline: Collar Neck', 'Pocket Types: 2 Front Slip Pocket(s), 2 Chest Button Pocket(s)', 'Sleeve Length: Long Sleeve']",30.0,30.0,SALE,False,False,52812360067,USD,levi's,"[{'colorName': 'Light Stonewash', 'swatchImageId': 'DP0822202507071825S.tif', 'colorizedImageId': 'DP0822202507071721M.tif', 'colorSeqNum': 1, 'skuId': '52812330083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202507071618M.tif', 'colorSeq': 0}, {'imgId': 'DP1010202509005585M.tif', 'colorSeq': 1}]}, {'colorName': 'Built Too Fast', 'swatchImageId': 'DP0909202507082100S.tif', 'colorizedImageId': 'DP0909202507081996M.tif', 'colorSeqNum': 2, 'skuId': '52812340075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0909202507081787M.tif', 'colorSeq': 0}, {'imgId': 'DP0909202507081892M.tif', 'colorSeq': 1}, {'imgId': 'DP1013202507061012M.tif', 'colorSeq': 2}]}, {'colorName': 'Night Shadow', 'swatchImageId': 'DP0909202507082517S.tif', 'colorizedImageId': 'DP0909202507082414M.tif', 'colorSeqNum': 3, 'skuId': '52812350067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0909202507082204M.tif', 'colorSeq': 0}, {'imgId': 'DP0909202507082309M.tif', 'colorSeq': 1}, {'imgId': 'DP1010202509005795M.tif', 'colorSeq': 2}]}, {'colorName': 'Decadent Chocolate', 'swatchImageId': 'DP0822202507072136S.tif', 'colorizedImageId': 'DP0822202507072031M.tif', 'colorSeqNum': 4, 'skuId': '52812360067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202507071928M.tif', 'colorSeq': 0}, {'imgId': 'DP1010202509005898M.tif', 'colorSeq': 1}]}, {'colorName': 'Duffel Bag', 'swatchImageId': 'DP0909202507082935S.tif', 'colorizedImageId': 'DP0909202507082830M.tif', 'colorSeqNum': 5, 'skuId': '52812370067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0909202507082622M.tif', 'colorSeq': 0}, {'imgId': 'DP0909202507082725M.tif', 'colorSeq': 1}, {'imgId': 'DP1010202509010003M.tif', 'colorSeq': 2}]}]",/p/levis-mens-sherpa-trucker-jacket/ppr5008549808?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,528,True,,,,False,False,2025-09-10T12:52:34,DP0822202507071721M.tif,DP0822202507071618M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-sherpa-trucker-jacket/ppr5008549808?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Dockers Mens Water Resistant Midweight Bomber Jacket,ppr5008515213,,,84.0,84.0,140.0,140.0,SALE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant, Water Resistant, Elastic Bottom', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 2 Front Slip Pocket(s), 1 Inside Slip Pocket(s), 2 Front Snap Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,51830320067,USD,dockers,"[{'colorName': 'Black', 'swatchImageId': 'DP0423202513021671S.tif', 'colorizedImageId': 'DP0423202507065659M.tif', 'colorSeqNum': 1, 'skuId': '51830320067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202513021463M.tif', 'colorSeq': 0}, {'imgId': 'DP1127202509000627M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202513020941M.tif', 'colorSeq': 2}]}, {'colorName': 'Olive', 'swatchImageId': 'DP0423202513021774S.tif', 'colorizedImageId': 'DP0423202507065869M.tif', 'colorSeqNum': 2, 'skuId': '51830320265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202513021568M.tif', 'colorSeq': 0}, {'imgId': 'DP1127202509000836M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202513021149M.tif', 'colorSeq': 2}]}]",/p/dockers-mens-water-resistant-midweight-bomber-jacket/ppr5008515213?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,58.8,58.8,YULETIDE,False,False,2025-08-14T03:04:05,DP0423202507065659M.tif,DP0423202513021463M.tif,,,,,,https://www.jcpenney.com/p/dockers-mens-water-resistant-midweight-bomber-jacket/ppr5008515213?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Stafford Wool Blend With Scarf Mens Topcoat Coat,ppr5008527934,5.0,1.0,130.0,130.0,260.0,260.0,SALE,False,False,False,,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Included: 1 Scarf(ves)', 'Closure Type: Button', 'Fit: Classic Fit', 'Pocket Types: 1 Inside Slip Pocket(s), 1 Inside Button Pocket(s), 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,55401630067,USD,stafford,"[{'colorName': 'Navy', 'swatchImageId': 'DP0805202513033073S.tif', 'colorizedImageId': 'DP0805202513032864M.tif', 'colorSeqNum': 1, 'skuId': '55401630067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0805202513032968M.tif', 'colorSeq': 0}, {'imgId': 'DP0805202513032757M.tif', 'colorSeq': 1}]}, {'colorName': 'Oatmeal', 'swatchImageId': 'DP0805202513032648S.tif', 'colorizedImageId': 'DP0805202513032439M.tif', 'colorSeqNum': 2, 'skuId': '55401620067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0805202513032543M.tif', 'colorSeq': 0}, {'imgId': 'DP0805202513032334M.tif', 'colorSeq': 1}]}, {'colorName': 'Brown', 'swatchImageId': 'DP0805202513033494S.tif', 'colorizedImageId': 'DP0805202513033284M.tif', 'colorSeqNum': 3, 'skuId': '55401640067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0805202513033389M.tif', 'colorSeq': 0}, {'imgId': 'DP0805202513033178M.tif', 'colorSeq': 1}]}]",/p/stafford-wool-blend-with-scarf-mens-topcoat-coat/ppr5008527934?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,554,True,91.0,91.0,YULETIDE,False,False,2025-09-17T01:55:56,DP0805202513032864M.tif,DP0805202513032968M.tif,,,,,,https://www.jcpenney.com/p/stafford-wool-blend-with-scarf-mens-topcoat-coat/ppr5008527934?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Free Country Mens Water Resistant Midweight Ski Jacket,ppr5008502423,4.9333,30.0,78.0,78.0,130.0,130.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Water Resistant', 'Closure Type: Zipper', 'Fit: Classic Fit', 'Neckline: Hooded Neck', 'Pocket Types: 2 Chest Zip Pocket(s), 2 Front Zip Pocket(s), 1 Inside Multi-Function Pocket(s)']",0.0,0.0,SALE,False,False,51880190265,USD,free country,"[{'colorName': 'Black Coal', 'swatchImageId': 'DP0826202507275679S.tif', 'colorizedImageId': 'DP0813202515024756M.tif', 'colorSeqNum': 1, 'skuId': '51880190067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0826202507275366M.tif', 'colorSeq': 0}, {'imgId': 'DP0826202507275261M.tif', 'colorSeq': 2}]}, {'colorName': 'Indigo  Navy', 'swatchImageId': 'DP0710202513015955S.tif', 'colorizedImageId': 'DP0710202513015540M.tif', 'colorSeqNum': 2, 'skuId': '51880190265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0710202513015334M.tif', 'colorSeq': 0}, {'imgId': 'DP0710202513015852M.tif', 'colorSeq': 1}, {'imgId': 'DP0818202507053780M.tif', 'colorSeq': 2}]}, {'colorName': 'Coal Black', 'swatchImageId': 'DP0813202515024963S.tif', 'colorizedImageId': 'DP0818202507053571M.tif', 'colorSeqNum': 3, 'skuId': '51880190463', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0818202507053466M.tif', 'colorSeq': 0}, {'imgId': 'DP0818202507053257M.tif', 'colorSeq': 1}]}, {'colorName': 'Olive Black', 'swatchImageId': 'DP0818202507053675S.tif', 'colorizedImageId': 'DP0908202507074108M.tif', 'colorSeqNum': 4, 'skuId': '51880190661', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0908202507074004M.tif', 'colorSeq': 0}, {'imgId': 'DP0908202507074212M.tif', 'colorSeq': 1}]}]",/p/free-country-mens-water-resistant-midweight-ski-jacket/ppr5008502423?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,54.6,54.6,YULETIDE,False,False,2025-08-28T22:00:45,DP0813202515024756M.tif,DP0826202507275366M.tif,,,,,,https://www.jcpenney.com/p/free-country-mens-water-resistant-midweight-ski-jacket/ppr5008502423?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Nike Club Mens Fleece Lightweight Jacket,ppr5008531737,,,150.0,150.0,200.0,200.0,SALE,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",True,original,False,True,"['Closure Type: Zipper, Pullover Head', 'Fit: Relaxed Fit', 'Neckline: Mock Neck', 'Pocket Types: 2 Side Zip Pocket(s)', 'Sleeve Length: Long Sleeve']",25.0,25.0,SALE,False,False,57690540265,USD,nike,"[{'colorName': 'Mosswood Brown', 'swatchImageId': 'DP0610202507334038S.tif', 'colorizedImageId': 'DP0610202507333829M.tif', 'colorSeqNum': 1, 'skuId': '57690540265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0610202507333620M.tif', 'colorSeq': 0}, {'imgId': 'DP0610202507333410M.tif', 'colorSeq': 1}]}, {'colorName': 'Black', 'swatchImageId': 'DP0610202507333934S.tif', 'colorizedImageId': 'DP0610202507333724M.tif', 'colorSeqNum': 2, 'skuId': '57690540075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0610202507333515M.tif', 'colorSeq': 0}, {'imgId': 'DP0610202507333306M.tif', 'colorSeq': 1}]}]",/p/nike-club-mens-fleece-lightweight-jacket/ppr5008531737?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,576,True,,,,False,False,2025-12-12T08:37:29,DP0610202507333829M.tif,DP0610202507333620M.tif,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",,,,,https://www.jcpenney.com/p/nike-club-mens-fleece-lightweight-jacket/ppr5008531737?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
IZOD Advantage Performance Shaker Mens Fleece Water Resistant Midweight Jacket,ppr5008526112,5.0,1.0,49.99,49.99,75.0,75.0,SALE,False,False,False,,,False,original,False,True,"['Features: Water Resistant', 'Closure Type: Zipper', 'Fit: Classic Fit', 'Neckline: Collar Neck', 'Pocket Types: 1 Chest Zip Pocket(s), 2 Side Slip Pocket(s)']",0.0,0.0,SALE,False,False,56353510067,USD,izod,"[{'colorName': 'Camel Heather', 'swatchImageId': 'DP0625202507180807S.tif', 'colorizedImageId': 'DP0625202507180600M.tif', 'colorSeqNum': 1, 'skuId': '56353510067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0625202507180703M.tif', 'colorSeq': 0}, {'imgId': 'DP0625202507180391M.tif', 'colorSeq': 1}, {'imgId': 'DP0625202507181013M.tif', 'colorSeq': 2}]}, {'colorName': 'Rain Forest', 'swatchImageId': 'DP0807202515012783S.tif', 'colorizedImageId': 'DP0807202515012679M.tif', 'colorSeqNum': 2, 'skuId': '56353440091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0807202515012469M.tif', 'colorSeq': 0}, {'imgId': 'DP0807202515013097M.tif', 'colorSeq': 1}, {'imgId': 'DP0807202515012993M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0625202507175974S.tif', 'colorizedImageId': 'DP0625202507175766M.tif', 'colorSeqNum': 3, 'skuId': '56353490083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0625202507175871M.tif', 'colorSeq': 0}, {'imgId': 'DP0625202507175558M.tif', 'colorSeq': 1}, {'imgId': 'DP0625202507180183M.tif', 'colorSeq': 2}]}, {'colorName': 'Lt Grey Hthr', 'swatchImageId': 'DP0625202507190846S.tif', 'colorizedImageId': 'DP0625202507190638M.tif', 'colorSeqNum': 4, 'skuId': '56353930091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0625202507190742M.tif', 'colorSeq': 0}, {'imgId': 'DP0625202507190429M.tif', 'colorSeq': 1}, {'imgId': 'DP0625202507191055M.tif', 'colorSeq': 2}]}]",/p/izod-advantage-performance-shaker-mens-fleece-water-resistant-midweight-jacket/ppr5008526112?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,563,True,34.99,34.99,YULETIDE,False,False,2025-08-21T02:33:33,DP0625202507180600M.tif,DP0625202507180703M.tif,,5635349A_S_VA_BLACK,,,,https://www.jcpenney.com/p/izod-advantage-performance-shaker-mens-fleece-water-resistant-midweight-jacket/ppr5008526112?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
IZOD Mens Water Resistant Midweight Fleece Vest,ppr5008526024,5.0,2.0,31.99,31.99,55.0,55.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Water Resistant', 'Closure Type: Zipper', 'Neckline: Mock Neck', 'Pocket Types: 2 Side Slip Pocket(s), 1 Chest Zip Pocket(s)', 'Sleeve Length: Sleeveless']",0.0,0.0,SALE,False,False,56353330067,USD,izod,"[{'colorName': 'Medieval Blue', 'swatchImageId': 'DP0625202507175141S.tif', 'colorizedImageId': 'DP0625202507174932M.tif', 'colorSeqNum': 1, 'skuId': '56353340075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0625202507175036M.tif', 'colorSeq': 0}, {'imgId': 'DP0625202507174725M.tif', 'colorSeq': 1}, {'imgId': 'DP0625202507174621M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0617202507112735S.tif', 'colorizedImageId': 'DP0617202507112525M.tif', 'colorSeqNum': 2, 'skuId': '56353330067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0617202507112630M.tif', 'colorSeq': 0}, {'imgId': 'DP0617202507112316M.tif', 'colorSeq': 1}, {'imgId': 'DP0617202507112212M.tif', 'colorSeq': 2}]}]",/p/izod-mens-water-resistant-midweight-fleece-vest/ppr5008526024?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,563,True,22.39,22.39,YULETIDE,False,False,2025-07-30T11:46:33,DP0625202507174932M.tif,DP0625202507175036M.tif,,5635333A_V_VA_BLACK,,,,https://www.jcpenney.com/p/izod-mens-water-resistant-midweight-fleece-vest/ppr5008526024?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Levi's® Mens Midweight Bomber Jacket,ppr5008516132,,,74.99,74.99,160.0,160.0,SALE,False,False,False,,,False,original,False,True,"['Features: Sherpa Lined, Wind Resistant', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 1 Inside Slip Pocket(s), 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",53.0,53.0,SALE,False,False,51810540265,USD,levi's,"[{'colorName': 'Olive', 'swatchImageId': 'DP0423202507052583S.tif', 'colorizedImageId': 'DP0423202507051857M.tif', 'colorSeqNum': 1, 'skuId': '51810540265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507051440M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507052376M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507051648M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0423202507052479S.tif', 'colorizedImageId': 'DP0423202507051753M.tif', 'colorSeqNum': 2, 'skuId': '51810540067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507051335M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507051023M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507052065M.tif', 'colorSeq': 2}]}, {'colorName': 'Worker Brown', 'swatchImageId': 'DP0423202507052687S.tif', 'colorizedImageId': 'DP0423202507051961M.tif', 'colorSeqNum': 3, 'skuId': '51810540463', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507051544M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507052792M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507051231M.tif', 'colorSeq': 2}]}, {'colorName': 'Faded Camouflage', 'swatchImageId': 'DP0425202507045636S.tif', 'colorizedImageId': 'DP0425202507045323M.tif', 'colorSeqNum': 4, 'skuId': '51810540661', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0425202507045116M.tif', 'colorSeq': 0}, {'imgId': 'DP0425202507045532M.tif', 'colorSeq': 1}, {'imgId': 'DP0425202507045220M.tif', 'colorSeq': 2}]}]",/p/levis-mens-midweight-bomber-jacket/ppr5008516132?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,,,,False,False,2025-08-31T03:07:16,DP0423202507051857M.tif,DP0423202507051440M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-midweight-bomber-jacket/ppr5008516132?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
St. John's Bay Cargo Mens Heavyweight Big and Tall Puffer Vest,ppr5008505462,5.0,3.0,24.99,24.99,54.0,54.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}, {'name': 'Only at JCP', 'priority': 2, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Closure Type: Zipper, Snap', 'Neckline: Mock Neck', 'Pocket Types: 2 Side Slip Pocket(s)', 'Warmth Factor: Heavyweight', 'Apparel Length: 27 Inches']",0.0,0.0,SALE,False,False,58142830026,USD,st. john's bay,"[{'colorName': 'Woodland Brwn Choc', 'swatchImageId': 'DP0702202517033830S.tif', 'colorizedImageId': 'DP0702202517033623M.tif', 'colorSeqNum': 1, 'skuId': '58142830026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0702202517033726M.tif', 'colorSeq': 0}, {'imgId': 'DP0702202517033518M.tif', 'colorSeq': 1}, {'imgId': 'DP0313202507130176M.tif', 'colorSeq': 2}]}, {'colorName': 'Black Chocolate', 'swatchImageId': 'DP0708202511034464S.tif', 'colorizedImageId': 'DP0707202509104746M.tif', 'colorSeqNum': 2, 'skuId': '58142860026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0708202511034359M.tif', 'colorSeq': 0}, {'imgId': 'DP0707202509104641M.tif', 'colorSeq': 1}, {'imgId': 'DP0313202507130280M.tif', 'colorSeq': 2}]}]",/p/st-johns-bay-cargo-mens-heavyweight-big-and-tall-puffer-vest/ppr5008505462?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,581,True,17.49,17.49,YULETIDE,False,False,2025-10-07T11:04:02,DP0702202517033623M.tif,DP0702202517033726M.tif,,,,,,https://www.jcpenney.com/p/st-johns-bay-cargo-mens-heavyweight-big-and-tall-puffer-vest/ppr5008505462?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Columbia Mens Water Resistant Midweight Puffer Jacket,ppr5008590421,4.7692,52.0,165.0,165.0,165.0,165.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Features: Water Resistant, Reflective', 'Closure Type: Zipper', 'Fit: Athletic Fit', 'Pocket Types: 2 Front Zip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,ORIGINAL,False,False,56680090265,USD,columbia,"[{'colorName': 'Stone Green', 'swatchImageId': 'DP1006202507095360S.tif', 'colorizedImageId': 'DP1006202507095257M.tif', 'colorSeqNum': 1, 'skuId': '56680090265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1006202507095048M.tif', 'colorSeq': 0}, {'imgId': 'DP1006202507095570M.tif', 'colorSeq': 1}, {'imgId': 'DP1006202507095465M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0916202513035120S.tif', 'colorizedImageId': 'DP0916202513034807M.tif', 'colorSeqNum': 2, 'skuId': '56680090067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0916202513034912M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202513034598M.tif', 'colorSeq': 1}, {'imgId': 'DP0916202513035016M.tif', 'colorSeq': 2}]}]",/p/columbia-mens-water-resistant-midweight-puffer-jacket/ppr5008590421?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,566,True,,,,False,False,2025-09-16T22:02:44,DP1006202507095257M.tif,DP1006202507095048M.tif,,,,,,https://www.jcpenney.com/p/columbia-mens-water-resistant-midweight-puffer-jacket/ppr5008590421?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Spyder Mens Hooded Packable Midweight Quilted Jacket,ppr5008545672,,,72.0,72.0,120.0,120.0,SALE,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}, {'name': 'Few Left', 'priority': 2, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Hooded, Packable', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 2 Front Zip Pocket(s)']",0.0,0.0,SALE,False,False,51850430265,USD,more brands,"[{'colorName': 'Stone', 'swatchImageId': 'DP0725202515025501S.tif', 'colorizedImageId': 'DP0725202515024980M.tif', 'colorSeqNum': 1, 'skuId': '51850430265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0725202515025188M.tif', 'colorSeq': 0}, {'imgId': 'DP0725202515024561M.tif', 'colorSeq': 1}, {'imgId': 'DP0725202515025293M.tif', 'colorSeq': 2}]}]",/p/spyder-mens-hooded-packable-midweight-quilted-jacket/ppr5008545672?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,50.4,50.4,YULETIDE,False,False,2025-10-28T11:01:23,DP0725202515024980M.tif,DP0725202515025188M.tif,,,,,,https://www.jcpenney.com/p/spyder-mens-hooded-packable-midweight-quilted-jacket/ppr5008545672?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
St. John's Bay Quilted Cargo Mens Heavyweight Puffer Vest,ppr5008505465,4.5,8.0,29.99,29.99,48.0,48.0,SALE,False,False,False,,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Closure Type: Snap, Zipper', 'Neckline: Mock Neck', 'Pocket Types: 2 Front Snap Pocket(s)', 'Sleeve Length: Sleeveless', 'Warmth Factor: Heavyweight']",0.0,0.0,SALE,False,False,51313310265,USD,st. john's bay,"[{'colorName': 'Biking Red', 'swatchImageId': 'DP0707202509071875S.tif', 'colorizedImageId': 'DP0707202509071457M.tif', 'colorSeqNum': 1, 'skuId': '51313310067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0707202509071666M.tif', 'colorSeq': 0}, {'imgId': 'DP0707202509071248M.tif', 'colorSeq': 1}, {'imgId': 'DP0313202507101308M.tif', 'colorSeq': 2}]}, {'colorName': 'American Navy', 'swatchImageId': 'DP0707202509071771S.tif', 'colorizedImageId': 'DP0707202509071352M.tif', 'colorSeqNum': 2, 'skuId': '51313310265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0707202509071561M.tif', 'colorSeq': 0}, {'imgId': 'DP0707202509071145M.tif', 'colorSeq': 1}, {'imgId': 'DP0313202507101205M.tif', 'colorSeq': 2}]}]",/p/st-johns-bay-quilted-cargo-mens-heavyweight-puffer-vest/ppr5008505465?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,513,True,20.99,20.99,YULETIDE,False,False,2025-10-06T01:30:10,DP0707202509071457M.tif,DP0707202509071666M.tif,,,,,,https://www.jcpenney.com/p/st-johns-bay-quilted-cargo-mens-heavyweight-puffer-vest/ppr5008505465?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
